Numero de mesure,Longitude,Latitude,Position,Insee,Adresse,Complement,Code postal,Commune,Date de mesure,Mesure realisee,Rapport,Conformite de la mesure,Niveau global,Type d'environnement,Laboratoire
9529,3.94556,43.57028,"03e 56' 44.00'' Est, 43e 34' 13.00'' Nord",34198,10 Rue du Cheteau d'Eau,"Maison des Arts, devant l'entree principale, cete rue Alphonse Daudet",34470,PEROLS,05/10/2006,En exterieur,FicheMesure9529.pdf,Oui,1.52,Rue / Route / Parking,AEXPERTISE
9907,3.68583,43.40194,"03e 41' 09.00'' Est, 43e 24' 07.00'' Nord",34301,Chemin Saint Clair,Sur le point de vue / terrasse du parking Saint Clair.,34200,SETE,30/11/2006,En exterieur,FicheMesure9907.pdf,Oui,8.44,Rue / Route / Parking,CSTB - Saint Martin d'Heres
10048,3.37167,43.50944,"03e 22' 18.00'' Est, 43e 30' 34.00'' Nord",34063,Chemin de l'herbette,Devant le club house du stade de Caux,34720,CAUX,20/12/2006,En exterieur,FicheMesure10048.pdf,Oui,0.00,Divers,AEXPERTISE
10050,3.37889,43.50611,"03e 22' 44.00'' Est, 43e 30' 22.00'' Nord",34063,Route de Nizas,Au pied du pylene,34720,CAUX,20/12/2006,En exterieur,FicheMesure10050.pdf,Oui,2.23,Divers,AEXPERTISE
10061,3.83944,43.61694,"03e 50' 22.00'' Est, 43e 37' 01.00'' Nord",34172,623 Rue d'Alco,"Sur le parking de la residence Cour des Ecoles, e cete de la cour de l'�cole maternelle Genevieve Bon",34080,MONTPELLIER,04/12/2006,En exterieur,FicheMesure10061.pdf,Oui,1.30,Rue / Route / Parking,AEXPERTISE
10062,3.83944,43.61611,"03e 50' 22.00'' Est, 43e 36' 58.00'' Nord",34172,623 Rue d'Alco,Entre le betiment 3 de la residence Cour des Ecoles et le groupe scolaire Joseph Deltheil,34080,MONTPELLIER,04/12/2006,En exterieur,FicheMesure10062.pdf,Oui,0.81,Divers,AEXPERTISE
10063,3.86361,43.59278,"03e 51' 49.00'' Est, 43e 35' 34.00'' Nord",34172,Rue Jacqueline Maillan,"Quartier Croix d'argent, devant les garages",34070,MONTPELLIER,04/12/2006,En exterieur,FicheMesure10063.pdf,Oui,0.55,Rue / Route / Parking,AEXPERTISE
10064,3.86500,43.59306,"03e 51' 54.00'' Est, 43e 35' 35.00'' Nord",34172,Rue Louis Aragon,"Devant l'entree de l'association e l'enfance, Quartier Croix d'Argent",34070,MONTPELLIER,04/12/2006,En exterieur,FicheMesure10064.pdf,Oui,0.00,Rue / Route / Parking,AEXPERTISE
10148,3.60750,43.42583,"03e 36' 27.00'' Est, 43e 25' 33.00'' Nord",34157,4 Rue Pierre Auguste Massaloup,"3eme etage, sur la terrasse e gauche",34140,MEZE,09/01/2007,En exterieur,FicheMesure10148.pdf,Oui,0.58,Divers,EMITECH-Montigny le Bretonneux
10669,3.88083,43.61611,"03e 52' 51.00'' Est, 43e 36' 58.00'' Nord",34172,Rue Lakanal,"Sur le trottoir, devant l'entree du college catholique La Salle.",34080,MONTPELLIER,07/03/2007,En exterieur,FicheMesure10669.pdf,Oui,0.00,Rue / Route / Parking,CSTB - Saint Martin d'Heres
10675,3.73889,43.79167,"03e 44' 20.00'' Est, 43e 47' 30.00'' Nord",34274,"Camping ""le Pic Saint Loup"", route du Pic Saint Loup","Sur le terrain de jeu, e cete de la terrasse du bar, e l'entree du camping.",34380,SAINT-MARTIN-DE-LONDRES,08/03/2007,En exterieur,FicheMesure10675.pdf,Oui,0.37,Rue / Route / Parking,CSTB - Saint Martin d'Heres
10676,3.74028,43.79250,"03e 44' 25.00'' Est, 43e 47' 33.00'' Nord",34274,"Campind ""Pic Saint Loup"", route du Pic Saint Loup","Au croisement des deux chemins qui font le tour du camping, au fond du camping.",34380,SAINT-MARTIN-DE-LONDRES,08/03/2007,En exterieur,FicheMesure10676.pdf,Oui,0.00,Rue / Route / Parking,CSTB - Saint Martin d'Heres
11186,3.82778,43.61361,"03e 49' 40.00'' Est, 43e 36' 49.00'' Nord",34172,Square Louis Carles,"Entre les deux bancs, devant l'�cole maternelle Pape Carpantier",34080,MONTPELLIER,18/04/2007,En exterieur,FicheMesure11186.pdf,Oui,2.47,Rue / Route / Parking,CSTB - Saint Martin d'Heres
11187,3.82944,43.61139,"03e 49' 46.00'' Est, 43e 36' 41.00'' Nord",34172,2 Allee des Grezes - Residence Les Oliviers,"Devant le banc, au milieu de la cour de la residence.",34080,MONTPELLIER,18/04/2007,En exterieur,FicheMesure11187.pdf,Oui,2.80,Rue / Route / Parking,CSTB - Saint Martin d'Heres
11188,3.82972,43.61194,"03e 49' 47.00'' Est, 43e 36' 43.00'' Nord",34172,Rue de la Croix,"A cete de la croix, derriere la residence ""Les Oliviers"", rue de la Croix.",34080,MONTPELLIER,07/03/2007,En exterieur,FicheMesure11188.pdf,Oui,0.73,Rue / Route / Parking,CSTB - Saint Martin d'Heres
11664,3.88556,43.58306,"03e 53' 08.00'' Est, 43e 34' 59.00'' Nord",34172,746 Avenue du Marche de la Gare,"sur le parking, e l'angle de la maison cete salon de Mme Gimenez",34070,MONTPELLIER,26/07/2007,En exterieur,FicheMesure11664.pdf,Oui,0.69,Rue / Route / Parking,AEXPERTISE
11813,3.85528,43.62222,"03e 51' 19.00'' Est, 43e 37' 20.00'' Nord",34172,Avenue du pere Soulas,"Sur le parking, derriere le betiment E de la residence ""le Cervantes""",34000,MONTPELLIER,01/08/2007,En exterieur,FicheMesure11813.pdf,Oui,0.49,Rue / Route / Parking,CSTB - Saint Martin d'Heres
11814,3.85556,43.62306,"03e 51' 20.00'' Est, 43e 37' 23.00'' Nord",34172,1146 Avenue du pere Soulas,A l'entree du parking visiteur de l'institut de formation des ecoles,34000,MONTPELLIER,01/08/2007,En exterieur,FicheMesure11814.pdf,Oui,0.00,Rue / Route / Parking,CSTB - Saint Martin d'Heres
12512,4.10139,43.56472,"04e 06' 05.00'' Est, 43e 33' 53.00'' Nord",34344,382 Rue Saint Louis,Les mesures ont ete effectuees au niveau de la terrasse exterieure de l'appartement de M. THIBAULT,34280,LA GRANDE-MOTTE,07/01/2008,En exterieur,FicheMesure12512.pdf,Oui,1.43,Divers,APAVE Sudeurope (CETE) Tassin la Demi-Lune
12592,3.88389,43.63528,"03e 53' 02.00'' Est, 43e 38' 07.00'' Nord",34172,674 Rue Valery LARBAUD,Devant la VILLA EMILE,34090,MONTPELLIER,14/01/2008,En exterieur,FicheMesure12592.pdf,Oui,1.92,Rue / Route / Parking,EMITECH Chassieu
12773,3.88444,43.60750,"03e 53' 04.00'' Est, 43e 36' 27.00'' Nord",34172,11bis Rue Bayard,Devant le ne 11 bis de la rue Bayard,34000,MONTPELLIER,22/01/2008,En exterieur,FicheMesure12773.pdf,Oui,0.00,Rue / Route / Parking,AEXPERTISE
12778,3.88667,43.60861,"03e 53' 12.00'' Est, 43e 36' 31.00'' Nord",34172,Place Paul Bec,"Place Paul Bec, devant la statue d'Apollon",34000,MONTPELLIER,22/01/2008,En exterieur,FicheMesure12778.pdf,Oui,0.35,Rue / Route / Parking,AEXPERTISE
12896,3.87139,43.56028,"03e 52' 17.00'' Est, 43e 33' 37.00'' Nord",34129,10 Rue Mail,"Quartier Maurin, rue Mail, sur le parking, en face du ne10",34970,LATTES,25/01/2008,En exterieur,FicheMesure12896.pdf,Oui,1.73,Rue / Route / Parking,AEXPERTISE
12897,3.90639,43.57111,"03e 54' 23.00'' Est, 43e 34' 16.00'' Nord",34129,74 Impasse de l'Agau,"Impasse de l'Agau, devant le ne74",34970,LATTES,29/01/2008,En exterieur,FicheMesure12897.pdf,Oui,2.17,Rue / Route / Parking,AEXPERTISE
12898,3.90722,43.56750,"03e 54' 26.00'' Est, 43e 34' 03.00'' Nord",34129,Avenue de Perols,"Dans le stade, devant les vestiaires",34970,LATTES,25/01/2008,En exterieur,FicheMesure12898.pdf,Oui,0.55,Divers,AEXPERTISE
12899,3.91806,43.56583,"03e 55' 05.00'' Est, 43e 33' 57.00'' Nord",34129,Route de Perols," Complexe sportif de Fangouse, devant le courts ne8 ",34970,LATTES,25/01/2008,En exterieur,FicheMesure12899.pdf,Oui,0.64,Rue / Route / Parking,AEXPERTISE
13119,3.50306,43.65250,"03e 30' 11.00'' Est, 43e 39' 09.00'' Nord",34239,Avenue Leonce Gabaudan,"Cheteau d'eau, sur le palier,  en bas de l'�chelle Resoll ",34725,SAINT-ANDRE-DE-SANGONIS,03/03/2008,En exterieur,FicheMesure13119.pdf,Oui,1.15,Locaux professionnels non accessibles au public,AEXPERTISE
13120,3.50417,43.65278,"03e 30' 15.00'' Est, 43e 39' 10.00'' Nord",34239,Avenue Leonce Gabaudan,Devant le ne2,34725,SAINT-ANDRE-DE-SANGONIS,03/03/2008,En exterieur,FicheMesure13120.pdf,Oui,0.56,Rue / Route / Parking,AEXPERTISE
13121,3.50083,43.65333,"03e 30' 03.00'' Est, 43e 39' 12.00'' Nord",34239,Rue Pierre de Coubertin,"Complexe sportif Raymond Boisset, sur le parking",34725,SAINT-ANDRE-DE-SANGONIS,03/03/2008,En exterieur,FicheMesure13121.pdf,Oui,0.70,Rue / Route / Parking,AEXPERTISE
13491,3.07639,43.50972,"03e 04' 35.00'' Est, 43e 30' 35.00'' Nord",34279,Rue du Barry Haut,A l'angle de la rue du Barry Haut et du chemin de la Vernede,34490,SAINT-NAZAIRE-DE-LADAREZ,21/04/2008,En exterieur,FicheMesure13491.pdf,Oui,0.35,Rue / Route / Parking,AEXPERTISE
13553,3.85333,43.59083,"03e 51' 12.00'' Est, 43e 35' 27.00'' Nord",34172,3200 Boulevard Paul Valery,Entre la porte Studio M et la chaufferie de l'�cole Studio M,34070,MONTPELLIER,19/05/2008,En exterieur,FicheMesure13553.pdf,Oui,0.56,Rue / Route / Parking,AEXPERTISE
13554,3.85278,43.59000,"03e 51' 10.00'' Est, 43e 35' 24.00'' Nord",34172,3200 Boulevard Paul Valery,Au fond du parking arriere de l'�cole Studio M,34070,MONTPELLIER,19/05/2008,En exterieur,FicheMesure13554.pdf,Oui,0.52,Rue / Route / Parking,AEXPERTISE
13555,3.85444,43.59111,"03e 51' 16.00'' Est, 43e 35' 28.00'' Nord",34172,3200 Boulevard Paul Valery,A cete du portail de l'entree de l'�cole Studio M,34070,MONTPELLIER,19/05/2008,En exterieur,FicheMesure13555.pdf,Oui,0.38,Rue / Route / Parking,AEXPERTISE
13556,3.87778,43.62972,"03e 52' 40.00'' Est, 43e 37' 47.00'' Nord",34172,Rue Cyrano de Bergerac,"A l'entree de la copropriet�, sur le parking de la Residence Clolus III",34090,MONTPELLIER,20/05/2008,En exterieur,FicheMesure13556.pdf,Oui,1.07,Rue / Route / Parking,AEXPERTISE
13557,3.88028,43.62889,"03e 52' 49.00'' Est, 43e 37' 44.00'' Nord",34172,Rue des Grives,Devant le ne1,34090,MONTPELLIER,20/05/2008,En exterieur,FicheMesure13557.pdf,Oui,0.86,Rue / Route / Parking,AEXPERTISE
13558,3.88750,43.62694,"03e 53' 15.00'' Est, 43e 37' 37.00'' Nord",34172,Rue Philippe Castan,En face du ne115,34000,MONTPELLIER,20/05/2008,En exterieur,FicheMesure13558.pdf,Oui,0.00,Rue / Route / Parking,AEXPERTISE
13694,3.87083,43.60806,"03e 52' 15.00'' Est, 43e 36' 29.00'' Nord",34172,Cours Gambetta,Entre la rue du General Maureilhan et la rue du General Maurin,34000,MONTPELLIER,20/05/2008,En exterieur,FicheMesure13694.pdf,Oui,0.78,Rue / Route / Parking,AEXPERTISE
13695,3.87083,43.60556,"03e 52' 15.00'' Est, 43e 36' 20.00'' Nord",34172,Rue Chaptal,A l'intersection avec la rue situee entre l'impasse de la Gerbe et la rue Toiras,34000,MONTPELLIER,20/05/2008,En exterieur,FicheMesure13695.pdf,Oui,0.00,Rue / Route / Parking,AEXPERTISE
13696,3.87306,43.60778,"03e 52' 23.00'' Est, 43e 36' 28.00'' Nord",34172,Rue Paul Brousse,A l'angle de la rue Paul Brousse et de la rue Marceau,34000,MONTPELLIER,20/05/2008,En exterieur,FicheMesure13696.pdf,Oui,0.00,Rue / Route / Parking,AEXPERTISE
13873,3.24944,43.34861,"03e 14' 58.00'' Est, 43e 20' 55.00'' Nord",34032,45 Avenue de la Voie Domitienne,"Beziers Frigoulas, sur le parking arriere",34500,BEZIERS,23/06/2008,En exterieur,FicheMesure13873.pdf,Oui,0.71,Rue / Route / Parking,AEXPERTISE
14130,3.69500,43.39861,"03e 41' 42.00'' Est, 43e 23' 55.00'' Nord",34301,Rue Lacan,"Ecole Colbert, dans la cour, au fond, entre la cabane et le toboggan",34200,SETE,24/07/2008,En exterieur,FicheMesure14130.pdf,Oui,0.00,Rue / Route / Parking,AEXPERTISE
14145,3.69611,43.39944,"03e 41' 46.00'' Est, 43e 23' 58.00'' Nord",34301,Grand'Rue Mario Roustan,Devant la presse de la Marine,34200,SETE,24/07/2008,En exterieur,FicheMesure14145.pdf,Oui,0.00,Rue / Route / Parking,AEXPERTISE
14146,3.67028,43.41278,"03e 40' 13.00'' Est, 43e 24' 46.00'' Nord",34301,Rue du Bachaga Boualam,"Stade Louis Michel, dans la tribune officielle, devant le fauteuil 5, au dessus du tunnel",34200,SETE,24/07/2008,En exterieur,FicheMesure14146.pdf,Oui,0.67,Rue / Route / Parking,AEXPERTISE
14147,3.67083,43.41167,"03e 40' 15.00'' Est, 43e 24' 42.00'' Nord",34301,Rue du Bachaga Boualam,"Stade Louis Michel, sur le terrain synthetique, au pied du pylene",34200,SETE,24/07/2008,En exterieur,FicheMesure14147.pdf,Oui,1.16,Rue / Route / Parking,AEXPERTISE
14148,3.67111,43.41167,"03e 40' 16.00'' Est, 43e 24' 42.00'' Nord",34301,Rue du Bachaga Boualam,"Stade Louis Michel, dans la tribune prestige, devant le fauteuil, en haut des escaliers de la travee G",34200,SETE,24/07/2008,En exterieur,FicheMesure14148.pdf,Oui,1.09,Rue / Route / Parking,AEXPERTISE
14194,3.86361,43.62472,"03e 51' 49.00'' Est, 43e 37' 29.00'' Nord",34172,160 Avenue Sabatier d'Espeyran,Terrasse appartement 47,34090,MONTPELLIER,18/07/2008,En exterieur,FicheMesure14194.pdf,Oui,2.31,Divers,EMITECH Chassieu
14195,3.86361,43.62472,"03e 51' 49.00'' Est, 43e 37' 29.00'' Nord",34172,160 Avenue Sabatier d'Espeyran,Terrasse appartement 53,34090,MONTPELLIER,18/07/2008,En exterieur,FicheMesure14195.pdf,Oui,3.57,Divers,EMITECH Chassieu
14280,3.18000,43.46806,"03e 10' 48.00'' Est, 43e 28' 05.00'' Nord",34258,4 Cours Napoleon,"  Ecole Communal, dans la cour, devant les toboggans",34480,SAINT-GENIES-DE-FONTEDIT,23/06/2008,En exterieur,FicheMesure14280.pdf,Oui,0.30,Rue / Route / Parking,AEXPERTISE
14281,3.18389,43.47278,"03e 11' 02.00'' Est, 43e 28' 22.00'' Nord",34258,Rue de la Gachotte," Au bout de la rue, dans le virage",34480,SAINT-GENIES-DE-FONTEDIT,23/06/2008,En exterieur,FicheMesure14281.pdf,Oui,0.62,Rue / Route / Parking,AEXPERTISE
14282,3.18694,43.47028,"03e 11' 13.00'' Est, 43e 28' 13.00'' Nord",34258,Rue des Pins,"Lotissement Les Balcons de Saint Genies, sur la parcelle du haut",34480,SAINT-GENIES-DE-FONTEDIT,23/06/2008,En exterieur,FicheMesure14282.pdf,Oui,0.35,Rue / Route / Parking,AEXPERTISE
14647,3.68417,43.40194,"03e 41' 03.00'' Est, 43e 24' 07.00'' Nord",34301,Chemin des Pierres Blanches,Devant le ne53,34200,SETE,14/10/2008,En exterieur,FicheMesure14647.pdf,Oui,5.71,Rue / Route / Parking,AEXPERTISE
14648,3.68472,43.40250,"03e 41' 05.00'' Est, 43e 24' 09.00'' Nord",34301,Chemin Saint Clair,"Sur le toit panoramique du betiment les Peres de la Salette, en haut de l'escalier",34200,SETE,14/10/2008,En exterieur,FicheMesure14648.pdf,Oui,8.03,Divers,AEXPERTISE
14688,3.68583,43.40222,"03e 41' 09.00'' Est, 43e 24' 08.00'' Nord",34301,Chemin Saint Clair,"Sur l'esplanade du belvedere, dans l'angle, cete pylene",34200,SETE,14/10/2008,En exterieur,FicheMesure14688.pdf,Oui,9.06,Divers,AEXPERTISE
14723,3.03278,43.36139,"03e 01' 58.00'' Est, 43e 21' 41.00'' Nord",34225,13 Chemin de Montfaucon,"Chez M. Gonzalez, sur la terrasse",34620,PUISSERGUIER,30/10/2008,En exterieur,FicheMesure14723.pdf,Oui,0.00,Divers,AEXPERTISE
14724,3.73806,43.89500,"03e 44' 17.00'' Est, 43e 53' 42.00'' Nord",34243,Avenue du Chemin Neuf,En face de la rue du Croutou,34190,SAINT-BAUZILLE-DE-PUTOIS,29/10/2008,En exterieur,FicheMesure14724.pdf,Oui,1.11,Rue / Route / Parking,AEXPERTISE
14725,3.73667,43.89500,"03e 44' 12.00'' Est, 43e 53' 42.00'' Nord",34243,Avenue du Croutou,Dans la cour de l'�cole Saint Baudille,34190,SAINT-BAUZILLE-DE-PUTOIS,29/10/2008,En exterieur,FicheMesure14725.pdf,Oui,0.00,Rue / Route / Parking,AEXPERTISE
14726,3.73528,43.89472,"03e 44' 07.00'' Est, 43e 53' 41.00'' Nord",34243,Place de l'Eglise,"Sur le parking, en face du ne37",34190,SAINT-BAUZILLE-DE-PUTOIS,29/10/2008,En exterieur,FicheMesure14726.pdf,Oui,0.55,Rue / Route / Parking,AEXPERTISE
14772,3.85444,43.53944,"03e 51' 16.00'' Est, 43e 32' 22.00'' Nord",34337,Avenue de la Gare,A cete du portail,34750,VILLENEUVE-LES-MAGUELONE,16/10/2008,En exterieur,FicheMesure14772.pdf,Oui,0.84,Rue / Route / Parking,AEXPERTISE
14773,3.85694,43.53694,"03e 51' 25.00'' Est, 43e 32' 13.00'' Nord",34337,Avenue Les Melias,En face du Ne5,34750,VILLENEUVE-LES-MAGUELONE,16/10/2008,En exterieur,FicheMesure14773.pdf,Oui,0.85,Rue / Route / Parking,AEXPERTISE
14774,3.85694,43.53694,"03e 51' 25.00'' Est, 43e 32' 13.00'' Nord",34337,Les Tombettes,Devant chez M. SALA,34750,VILLENEUVE-LES-MAGUELONE,16/10/2008,En exterieur,FicheMesure14774.pdf,Oui,0.41,Rue / Route / Parking,AEXPERTISE
14868,3.87417,43.60139,"03e 52' 27.00'' Est, 43e 36' 05.00'' Nord",34172,25-1 Rue Ernest Michel,"Residence Longjumeau, 3eme etage, Mme Lopez, sur le balcon, devant la chambre 2",34000,MONTPELLIER,14/11/2008,En exterieur,FicheMesure14868.pdf,Oui,2.97,Divers,AEXPERTISE
14963,3.23194,43.33639,"03e 13' 55.00'' Est, 43e 20' 11.00'' Nord",34032,Rue Jean Mermoz,devant chez M. Hestroffer,34500,BEZIERS,28/11/2008,En exterieur,FicheMesure14963.pdf,Oui,1.62,Rue / Route / Parking,AEXPERTISE
15319,3.10250,43.38972,"03e 06' 09.00'' Est, 43e 23' 23.00'' Nord",34069,Place MICHELET,Place MICHELET devant l'Ecole Elementaire St EXUPERY,34370,CAZOULS-LES-BEZIERS,15/09/2008,En exterieur,FicheMesure15319.pdf,Oui,0.32,Rue / Route / Parking,EMITECH Mesures Orgeval
15378,4.18167,43.66667,"04e 10' 54.00'' Est, 43e 40' 00.00'' Nord",34151,Chaussee du Vidourle,Devant le ne10,34590,MARSILLARGUES,13/01/2009,En exterieur,FicheMesure15378.pdf,Oui,0.96,Rue / Route / Parking,AEXPERTISE
15787,3.50833,43.69556,"03e 30' 30.00'' Est, 43e 41' 44.00'' Nord",34173,Impasse de la Route Neuve,Entre le ne5 et le ne1,34150,MONTPEYROUX,12/03/2009,En exterieur,FicheMesure15787.pdf,Oui,0.30,Rue / Route / Parking,AEXPERTISE
16108,3.20611,43.32694,"03e 12' 22.00'' Est, 43e 19' 37.00'' Nord",34032,2 Impasse du Henri Clouzot,"Chez M. SERIN, sur la terrasse situee devant le salon",34500,BEZIERS,03/04/2009,En exterieur,FicheMesure16108.pdf,Oui,3.28,Divers,AEXPERTISE
16310,3.68417,43.40194,"03e 41' 03.00'' Est, 43e 24' 07.00'' Nord",34301,Chemin du Couchant,A l'intersection du chemin des Pierres Blanches et du chemin du Couchant,34200,SETE,04/05/2009,En exterieur,FicheMesure16310.pdf,Oui,2.90,Rue / Route / Parking,AEXPERTISE
16698,3.69611,43.46500,"03e 41' 46.00'' Est, 43e 27' 54.00'' Nord",34024,Chemin des Myrtes,devant chez M. ROLLAND,34540,BALARUC-LE-VIEUX,11/06/2009,En exterieur,FicheMesure16698.pdf,Oui,0.73,Rue / Route / Parking,AEXPERTISE
16708,3.85556,43.63028,"03e 51' 20.00'' Est, 43e 37' 49.00'' Nord",34172,191 Avenue du Doyen Gaston Giraud,"CHRU de Montpellier, devant le betiment Service Social du Personnel, e l'extremite Est du betiment",34000,MONTPELLIER,18/05/2009,En exterieur,FicheMesure16708.pdf,Oui,2.72,Rue / Route / Parking,AEXPERTISE
17035,3.87972,43.60972,"03e 52' 47.00'' Est, 43e 36' 35.00'' Nord",34172,16 Rue Jacques Coeur,"Residence le Rivoli, Betiment B, au 5eme etage, chez Mme IMBERT, sur le balcon de la salle e manger",34000,MONTPELLIER,26/06/2009,En exterieur,FicheMesure17035.pdf,Oui,0.94,Divers,AEXPERTISE
17054,3.69056,43.40250,"03e 41' 26.00'' Est, 43e 24' 09.00'' Nord",34301,103 Rue de Belfort,"Chez M. CANTIN, dans l'angle de la terrasse, cete des antennes",34200,SETE,07/07/2009,En exterieur,FicheMesure17054.pdf,Oui,5.09,Divers,AEXPERTISE
17055,3.67083,43.41222,"03e 40' 15.00'' Est, 43e 24' 44.00'' Nord",34301,Rue du Bachaga Boualam,"Stade Louis Michel, tribune populaire, en haut de l'escalier de la travee I",34200,SETE,07/07/2009,En exterieur,FicheMesure17055.pdf,Oui,1.17,Divers,AEXPERTISE
17116,3.13056,43.29139,"03e 07' 50.00'' Est, 43e 17' 29.00'' Nord",34183,Rue de Terre Rousse,Devant l'entree du Cheteau d'eau,34440,NISSAN-LEZ-ENSERUNE,06/07/2009,En exterieur,FicheMesure17116.pdf,Oui,1.40,Rue / Route / Parking,AEXPERTISE
17437,3.89806,43.54306,"03e 53' 53.00'' Est, 43e 32' 35.00'' Nord",34129,mas des salins. Rte des 1eres cabanbes,Piste cyclable devant le Mas des Salins,34970,LATTES,09/07/2009,En exterieur,FicheMesure17437.pdf,Oui,2.24,Rue / Route / Parking,EMITECH Chassieu
17704,3.48750,43.30417,"03e 29' 15.00'' Est, 43e 18' 15.00'' Nord",34003,Avenue du Grand Large,Devant le Cabinet medical,34300,AGDE,03/08/2009,En exterieur,FicheMesure17704.pdf,Oui,1.65,Rue / Route / Parking,EMITECH Chassieu
17705,3.48722,43.30306,"03e 29' 14.00'' Est, 43e 18' 11.00'' Nord",34003,10 Rue du Capitaine de Vaisseau Escande,Devant le Portail du numero 10,34300,AGDE,03/08/2009,En exterieur,FicheMesure17705.pdf,Oui,1.36,Rue / Route / Parking,EMITECH Chassieu
17919,3.19806,43.33722,"03e 11' 53.00'' Est, 43e 20' 14.00'' Nord",34032,55 Avenue Pierre de Coubertin,"Cooperative Agricole Grap-Sud, dans la cour",34500,BEZIERS,11/09/2009,En exterieur,FicheMesure17919.pdf,Oui,1.32,Rue / Route / Parking,AEXPERTISE
17927,3.87333,43.65472,"03e 52' 24.00'' Est, 43e 39' 17.00'' Nord",34077,Rond Point de Girac," Rond Point de Girac, devant les bureaux  d'ADA et de Carrefour Immobilier",34830,CLAPIERS,09/09/2009,En exterieur,FicheMesure17927.pdf,Oui,0.68,Rue / Route / Parking,AEXPERTISE
17949,3.84000,43.60806,"03e 50' 24.00'' Est, 43e 36' 29.00'' Nord",34172,Rue du Pont de Laverune,"Dans le square Franeois Dezeuze, sur l'aire de jeux pour enfants",34000,MONTPELLIER,09/09/2009,En exterieur,FicheMesure17949.pdf,Oui,0.62,Divers,AEXPERTISE
17952,3.33333,43.30694,"03e 19' 60.00'' Est, 43e 18' 25.00'' Nord",34209,Rue du Bel Air,"Rue du Bel Air, en face du ne13, chez M. BARTHES",34420,PORTIRAGNES,08/09/2009,En exterieur,FicheMesure17952.pdf,Oui,1.21,Rue / Route / Parking,AEXPERTISE
17986,3.36028,43.42722,"03e 21' 37.00'' Est, 43e 25' 38.00'' Nord",34325,La Tour,"Lieu-dit La Tour, e 40 metres au nord des antennes",34290,VALROS,11/09/2009,En exterieur,FicheMesure17986.pdf,Oui,1.84,Divers,AEXPERTISE
18128,3.28861,43.24917,"03e 17' 19.00'' Est, 43e 14' 57.00'' Nord",34324,10 Rue de la Soulane,devant le ne10 rue de Soulane,34350,VALRAS-PLAGE,30/09/2009,En exterieur,FicheMesure18128.pdf,Oui,0.79,Rue / Route / Parking,AEXPERTISE
18200,3.92806,43.58167,"03e 55' 41.00'' Est, 43e 34' 54.00'' Nord",34129,Route de Carnon,"Centre Commercial Grand Sud, sur le parking, cete Route de Carnon",34970,LATTES,10/09/2009,En exterieur,FicheMesure18200.pdf,Oui,2.46,Rue / Route / Parking,AEXPERTISE
18258,4.12417,43.67778,"04e 07' 27.00'' Est, 43e 40' 40.00'' Nord",34145,201 Rue de la Magnanerie,devant le ne201 rue de la Magnanerie,34400,LUNEL,29/09/2009,En exterieur,FicheMesure18258.pdf,Oui,1.17,Rue / Route / Parking,AEXPERTISE
18397,3.22972,43.36139,"03e 13' 47.00'' Est, 43e 21' 41.00'' Nord",34032,9 Rue des Terries,Balcon NORD,34500,BEZIERS,24/09/2009,En exterieur,FicheMesure18397.pdf,Oui,3.66,Divers,EMITECH Chassieu
18398,3.59361,43.43361,"03e 35' 37.00'' Est, 43e 26' 01.00'' Nord",34157,9 Chemin du Cagne-Loup,Devant la maison de Mr DELAGRANGE,34140,MEZE,24/09/2009,En exterieur,FicheMesure18398.pdf,Oui,0.00,Rue / Route / Parking,EMITECH Chassieu
